time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,state,city
1634311800,2021-10-15 21:00,23.1,73.6,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.7,4.3,59,ENE,1006.0,29.7,0.0,0.0,52,28,24.8,76.6,23.1,73.6,24.8,76.6,12.6,54.7,0,0,0,0,10.0,6.0,5.6,9.0,Madhya Pradesh,Jabalpur
1634315400,2021-10-15 22:00,22.7,72.9,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.4,3.8,56,ENE,1005.0,29.69,0.0,0.0,51,28,24.7,76.4,22.7,72.9,24.7,76.4,12.2,54.0,0,1,0,0,10.0,6.0,5.0,8.0,Madhya Pradesh,Jabalpur
1634319000,2021-10-15 23:00,22.4,72.3,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.1,3.4,54,NE,1005.0,29.68,0.0,0.0,51,28,24.5,76.2,22.4,72.3,24.5,76.2,11.8,53.2,0,1,0,0,10.0,6.0,4.4,7.1,Madhya Pradesh,Jabalpur
1634236200,2021-10-15 00:00,21.9,71.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.4,5.4,357,N,1007.0,29.74,0.0,0.0,49,2,21.9,71.4,21.9,71.4,24.4,75.9,10.7,51.3,0,0,0,0,10.0,6.0,6.9,11.2,Madhya Pradesh,Ujjain
1634239800,2021-10-15 01:00,21.6,70.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.9,4.7,351,N,1007.0,29.73,0.0,0.0,48,1,21.6,70.9,21.6,70.9,23.3,73.9,10.1,50.2,0,0,0,0,10.0,6.0,6.0,9.7,Madhya Pradesh,Ujjain
1634243400,2021-10-15 02:00,21.3,70.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.5,4.0,345,NNW,1006.0,29.72,0.0,0.0,47,1,21.3,70.3,21.3,70.3,22.1,71.8,9.5,49.1,0,0,0,0,10.0,6.0,5.1,8.3,Madhya Pradesh,Ujjain
1634247000,2021-10-15 03:00,21.0,69.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.0,3.2,338,NNW,1006.0,29.7,0.0,0.0,46,0,21.0,69.8,21.0,69.8,21.0,69.8,8.9,48.0,0,0,0,0,10.0,6.0,4.3,6.8,Madhya Pradesh,Ujjain
1634250600,2021-10-15 04:00,20.7,69.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.2,3.5,229,SW,1006.0,29.72,0.0,0.0,46,0,20.7,69.3,20.7,69.3,20.7,69.3,8.6,47.5,0,0,0,0,10.0,6.0,4.5,7.3,Madhya Pradesh,Ujjain
1634254200,2021-10-15 05:00,20.4,68.7,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.3,3.7,120,ESE,1007.0,29.73,0.0,0.0,46,0,20.4,68.7,20.4,68.7,20.4,68.7,8.4,47.1,0,0,0,0,10.0,6.0,4.8,7.8,Madhya Pradesh,Ujjain
1634257800,2021-10-15 06:00,20.1,68.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.5,4.0,10,N,1007.0,29.75,0.0,0.0,46,0,20.1,68.2,20.1,68.2,20.1,68.2,8.1,46.6,0,0,0,0,10.0,6.0,5.1,8.3,Madhya Pradesh,Ujjain
1634261400,2021-10-15 07:00,22.1,71.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.1,5.0,16,NNE,1008.0,29.75,0.0,0.0,44,0,22.1,71.8,22.1,71.7,22.1,71.8,9.3,48.7,0,0,0,0,10.0,6.0,5.3,8.5,Madhya Pradesh,Ujjain
1634265000,2021-10-15 08:00,24.0,75.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.8,6.1,23,NNE,1008.0,29.76,0.0,0.0,42,0,24.1,75.4,24.0,75.3,24.1,75.4,10.4,50.8,0,0,0,0,10.0,6.0,5.4,8.8,Madhya Pradesh,Ujjain
1634268600,2021-10-15 09:00,26.0,78.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.5,7.2,29,NNE,1008.0,29.77,0.0,0.0,41,0,26.1,79.0,26.0,78.8,26.1,79.0,11.6,52.9,0,0,0,0,10.0,6.0,5.6,9.0,Madhya Pradesh,Ujjain
1634272200,2021-10-15 10:00,28.2,82.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.5,7.3,33,NNE,1007.0,29.75,0.0,0.0,37,0,28.2,82.7,28.2,82.8,28.2,82.7,12.2,54.0,0,0,0,0,10.0,6.0,5.5,8.9,Madhya Pradesh,Ujjain
1634275800,2021-10-15 11:00,30.5,86.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.6,7.4,36,NE,1007.0,29.72,0.0,0.0,34,0,30.2,86.4,30.5,86.8,30.2,86.4,12.9,55.2,0,0,0,0,10.0,6.0,5.4,8.8,Madhya Pradesh,Ujjain
1634279400,2021-10-15 12:00,32.7,90.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.7,7.6,40,NE,1006.0,29.7,0.0,0.0,31,0,32.3,90.1,32.7,90.9,32.3,90.1,13.5,56.3,0,0,0,0,10.0,6.0,5.4,8.6,Madhya Pradesh,Ujjain
1634283000,2021-10-15 13:00,32.9,91.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.5,7.3,37,NE,1005.0,29.68,0.0,0.0,31,1,32.5,90.4,32.9,91.2,32.5,90.4,13.4,56.2,0,0,0,0,10.0,6.0,5.2,8.4,Madhya Pradesh,Ujjain
1634286600,2021-10-15 14:00,33.0,91.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.4,7.1,35,NE,1005.0,29.66,0.0,0.0,30,2,32.6,90.7,33.0,91.5,32.6,90.7,13.4,56.1,0,0,0,0,10.0,6.0,5.1,8.2,Madhya Pradesh,Ujjain
1634290200,2021-10-15 15:00,33.2,91.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.3,6.8,33,NNE,1004.0,29.65,0.0,0.0,30,2,32.8,91.0,33.2,91.8,32.8,91.0,13.3,55.9,0,0,0,0,10.0,6.0,4.9,7.9,Madhya Pradesh,Ujjain
1634293800,2021-10-15 16:00,31.4,88.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.5,5.6,36,NE,1004.0,29.66,0.0,0.0,34,2,31.2,88.2,31.4,88.6,31.2,88.2,13.6,56.5,0,0,0,0,10.0,6.0,4.4,7.1,Madhya Pradesh,Ujjain
1634297400,2021-10-15 17:00,29.7,85.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.8,4.4,39,NE,1005.0,29.66,0.0,0.0,39,2,29.6,85.3,29.7,85.4,29.6,85.3,14.0,57.1,0,0,0,0,10.0,6.0,3.9,6.2,Madhya Pradesh,Ujjain
1634301000,2021-10-15 18:00,27.9,82.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.0,3.2,42,NE,1005.0,29.67,0.0,0.0,43,2,28.0,82.4,27.9,82.2,28.0,82.4,14.3,57.7,0,0,0,0,10.0,6.0,3.4,5.4,Madhya Pradesh,Ujjain
1634304600,2021-10-15 19:00,26.4,79.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.9,3.0,85,E,1005.0,29.69,0.0,0.0,44,1,26.9,80.4,26.4,79.5,26.9,80.4,13.3,55.9,0,0,0,0,10.0,6.0,3.4,5.4,Madhya Pradesh,Ujjain
1634308200,2021-10-15 20:00,24.8,76.7,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.7,2.8,128,SE,1006.0,29.7,0.0,0.0,46,1,25.8,78.4,24.8,76.7,25.8,78.4,12.3,54.1,0,0,0,0,10.0,6.0,3.4,5.4,Madhya Pradesh,Ujjain
1634311800,2021-10-15 21:00,23.3,73.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.6,2.5,171,S,1006.0,29.72,0.0,0.0,47,0,24.7,76.5,23.3,73.9,24.7,76.5,11.3,52.3,0,0,0,0,10.0,6.0,3.4,5.4,Madhya Pradesh,Ujjain
1634315400,2021-10-15 22:00,22.7,72.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.2,1.9,126,SE,1006.0,29.71,0.0,0.0,46,2,24.5,76.2,22.7,72.9,24.5,76.2,10.7,51.2,0,0,0,0,10.0,6.0,2.5,4.1,Madhya Pradesh,Ujjain
1634319000,2021-10-15 23:00,22.1,71.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",0.8,1.3,80,E,1006.0,29.7,0.0,0.0,46,5,24.4,75.9,22.1,71.8,24.4,75.9,10.0,50.1,0,0,0,0,10.0,6.0,1.7,2.8,Madhya Pradesh,Ujjain
1634236200,2021-10-15 00:00,21.3,70.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.7,7.6,299,WNW,1007.0,29.72,0.0,0.0,45,2,21.3,70.3,21.3,70.3,24.1,75.4,8.9,48.0,0,0,0,0,10.0,6.0,9.8,15.8,Madhya Pradesh,Sagar
1634239800,2021-10-15 01:00,21.2,70.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.1,6.6,307,NW,1006.0,29.72,0.0,0.0,45,3,21.2,70.1,21.2,70.1,23.0,73.5,8.6,47.5,0,0,0,0,10.0,6.0,8.6,13.8,Madhya Pradesh,Sagar
1634243400,2021-10-15 02:00,21.0,69.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.5,5.6,315,NW,1006.0,29.71,0.0,0.0,44,5,21.0,69.9,21.0,69.9,22.0,71.5,8.4,47.1,0,0,0,0,10.0,6.0,7.3,11.8,Madhya Pradesh,Sagar
1634247000,2021-10-15 03:00,20.9,69.6,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.9,4.7,323,NW,1006.0,29.7,0.0,0.0,44,6,20.9,69.6,20.9,69.6,20.9,69.6,8.1,46.6,0,0,0,0,10.0,6.0,6.0,9.7,Madhya Pradesh,Sagar
1634250600,2021-10-15 04:00,20.8,69.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.7,4.3,331,NNW,1006.0,29.71,0.0,0.0,44,9,20.8,69.4,20.8,69.4,20.8,69.4,8.2,46.7,0,0,0,0,10.0,6.0,5.6,9.0,Madhya Pradesh,Sagar
1634254200,2021-10-15 05:00,20.7,69.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.5,4.0,340,NNW,1007.0,29.72,0.0,0.0,45,11,20.7,69.3,20.7,69.3,20.7,69.3,8.2,46.8,0,0,0,0,10.0,6.0,5.1,8.3,Madhya Pradesh,Sagar
1634257800,2021-10-15 06:00,20.6,69.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.2,3.6,349,N,1007.0,29.73,0.0,0.0,45,13,20.6,69.1,20.6,69.1,20.6,69.1,8.3,46.9,0,0,0,0,10.0,6.0,4.7,7.6,Madhya Pradesh,Sagar
1634261400,2021-10-15 07:00,22.8,73.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.6,4.2,241,WSW,1007.0,29.74,0.0,0.0,42,12,22.6,72.7,22.8,73.0,22.6,72.7,8.9,48.1,0,0,0,0,10.0,6.0,4.5,7.2,Madhya Pradesh,Sagar
1634265000,2021-10-15 08:00,24.9,76.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.0,4.8,133,SE,1007.0,29.75,0.0,0.0,38,12,24.6,76.3,24.9,76.9,24.6,76.3,9.6,49.2,0,0,0,0,10.0,6.0,4.3,6.8,Madhya Pradesh,Sagar
1634268600,2021-10-15 09:00,27.1,80.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.4,5.4,26,NNE,1008.0,29.76,0.0,0.0,35,11,26.6,79.9,27.1,80.8,26.6,79.9,10.2,50.4,0,0,0,0,10.0,6.0,4.0,6.5,Madhya Pradesh,Sagar
1634272200,2021-10-15 10:00,29.2,84.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.8,6.1,27,NNE,1007.0,29.73,0.0,0.0,32,11,28.6,83.4,29.2,84.5,28.6,83.4,10.9,51.6,0,0,0,0,10.0,6.0,4.5,7.2,Madhya Pradesh,Sagar
1634275800,2021-10-15 11:00,31.2,88.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.3,6.8,29,NNE,1006.0,29.71,0.0,0.0,30,12,30.5,87.0,31.2,88.2,30.5,87.0,11.6,52.9,0,0,0,0,10.0,6.0,4.9,7.9,Madhya Pradesh,Sagar
1634279400,2021-10-15 12:00,33.3,91.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.7,7.6,31,NNE,1005.0,29.68,0.0,0.0,28,13,32.5,90.5,33.3,91.9,32.5,90.5,12.3,54.1,0,0,0,0,10.0,6.0,5.4,8.6,Madhya Pradesh,Sagar
1634283000,2021-10-15 13:00,33.4,92.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.5,7.2,26,NNE,1005.0,29.66,0.0,0.0,28,13,32.7,90.9,33.4,92.2,32.7,90.9,12.5,54.6,0,0,0,0,10.0,6.0,5.1,8.3,Madhya Pradesh,Sagar
1634286600,2021-10-15 14:00,33.6,92.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.3,6.8,22,NNE,1004.0,29.65,0.0,0.0,28,13,33.0,91.3,33.6,92.4,33.0,91.3,12.8,55.0,0,0,0,0,10.0,6.0,4.9,7.9,Madhya Pradesh,Sagar
1634290200,2021-10-15 15:00,33.7,92.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.0,6.5,18,NNE,1003.0,29.63,0.0,0.0,29,13,33.2,91.8,33.7,92.7,33.2,91.8,13.0,55.4,0,0,0,0,10.0,6.0,4.7,7.6,Madhya Pradesh,Sagar
1634293800,2021-10-15 16:00,30.9,87.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.7,5.9,13,NNE,1004.0,29.64,0.0,0.0,33,13,30.7,87.3,30.9,87.7,30.7,87.3,12.6,54.7,0,0,0,0,10.0,6.0,5.1,8.3,Madhya Pradesh,Sagar
1634297400,2021-10-15 17:00,28.2,82.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.3,5.3,8,N,1004.0,29.65,0.0,0.0,38,14,28.3,82.9,28.2,82.7,28.3,82.9,12.2,54.0,0,0,0,0,10.0,6.0,5.6,9.0,Madhya Pradesh,Sagar
1634301000,2021-10-15 18:00,25.4,77.7,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.9,4.7,3,N,1005.0,29.67,0.0,0.0,43,15,25.8,78.4,25.4,77.7,25.8,78.4,11.8,53.2,0,0,0,0,10.0,6.0,6.0,9.7,Madhya Pradesh,Sagar
1634304600,2021-10-15 19:00,24.7,76.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.5,4.0,41,NE,1005.0,29.68,0.0,0.0,43,14,25.4,77.7,24.7,76.5,25.4,77.7,11.2,52.2,0,0,0,0,10.0,6.0,5.1,8.3,Madhya Pradesh,Sagar
1634308200,2021-10-15 20:00,24.1,75.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.0,3.2,78,ENE,1006.0,29.7,0.0,0.0,43,14,25.0,77.0,24.1,75.3,25.0,77.0,10.6,51.1,0,0,0,0,10.0,6.0,4.3,6.8,Madhya Pradesh,Sagar
1634311800,2021-10-15 21:00,23.4,74.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.6,2.5,116,ESE,1006.0,29.71,0.0,0.0,43,14,24.6,76.3,23.4,74.1,24.6,76.3,10.0,50.0,0,0,0,0,10.0,6.0,3.4,5.4,Madhya Pradesh,Sagar
1634315400,2021-10-15 22:00,22.8,73.0,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.6,2.5,120,ESE,1006.0,29.7,0.0,0.0,42,10,24.4,75.9,22.8,73.0,24.4,75.9,9.3,48.7,0,0,0,0,10.0,6.0,3.4,5.4,Madhya Pradesh,Sagar
1634319000,2021-10-15 23:00,22.1,71.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.6,2.5,123,ESE,1006.0,29.69,0.0,0.0,42,7,24.2,75.6,22.1,71.8,24.2,75.6,8.6,47.5,0,0,0,0,10.0,6.0,3.4,5.4,Madhya Pradesh,Sagar
1634322600,2021-10-16 00:00,21.4,70.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.8,6.1,3,N,1005.0,29.69,0.0,0.0,46,5,21.4,70.5,21.4,70.5,24.2,75.6,9.3,48.7,0,0,0,0,10.0,6.0,8.1,13.0,Madhya Pradesh,Bhopal
1634326200,2021-10-16 01:00,21.1,70.0,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.8,6.1,10,N,1005.0,29.68,0.0,0.0,47,3,21.1,70.0,21.1,70.0,23.0,73.3,9.3,48.7,0,0,0,0,10.0,6.0,8.1,13.0,Madhya Pradesh,Bhopal
1634329800,2021-10-16 02:00,20.8,69.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.8,6.1,18,NNE,1005.0,29.68,0.0,0.0,48,2,20.8,69.4,20.8,69.4,21.7,71.1,9.2,48.6,0,0,0,0,10.0,6.0,8.1,13.0,Madhya Pradesh,Bhopal
1634333400,2021-10-16 03:00,20.5,68.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.8,6.1,26,NNE,1005.0,29.68,0.0,0.0,48,0,20.5,68.9,20.5,68.9,20.5,68.9,9.2,48.6,0,0,0,0,10.0,6.0,8.1,13.0,Madhya Pradesh,Bhopal
1634337000,2021-10-16 04:00,20.4,68.7,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.9,6.2,32,NNE,1005.0,29.69,0.0,0.0,50,0,20.4,68.7,20.4,68.7,20.4,68.7,9.5,49.0,0,0,0,0,10.0,6.0,8.2,13.2,Madhya Pradesh,Bhopal
1634340600,2021-10-16 05:00,20.2,68.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,6.4,39,NE,1006.0,29.7,0.0,0.0,51,0,20.2,68.4,20.2,68.4,20.2,68.4,9.7,49.5,0,0,0,0,10.0,6.0,8.4,13.4,Madhya Pradesh,Bhopal
1634344200,2021-10-16 06:00,20.1,68.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,6.5,45,NE,1006.0,29.71,0.0,0.0,52,0,20.1,68.2,20.1,68.2,20.1,68.2,10.0,50.0,0,0,0,0,10.0,6.0,8.5,13.7,Madhya Pradesh,Bhopal
1634347800,2021-10-16 07:00,22.3,72.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.7,7.6,40,NE,1006.0,29.72,0.0,0.0,48,3,22.3,72.1,22.3,72.1,22.3,72.1,10.6,51.0,0,0,0,0,10.0,6.0,8.1,13.0,Madhya Pradesh,Bhopal
1634351400,2021-10-16 08:00,24.5,76.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.4,8.6,36,NE,1007.0,29.73,0.0,0.0,43,6,24.4,76.0,24.5,76.1,24.4,76.0,11.1,52.0,0,0,0,0,10.0,6.0,7.6,12.2,Madhya Pradesh,Bhopal
1634355000,2021-10-16 09:00,26.7,80.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.0,9.7,31,NNE,1007.0,29.74,0.0,0.0,39,10,26.6,79.9,26.7,80.1,26.6,79.9,11.7,53.1,0,0,0,0,10.0,6.0,7.2,11.5,Madhya Pradesh,Bhopal
1634358600,2021-10-16 10:00,28.3,82.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.6,10.6,49,NE,1007.0,29.72,0.0,0.0,37,13,28.0,82.4,28.3,82.9,28.0,82.4,12.1,53.8,0,0,0,0,10.0,6.0,7.7,12.4,Madhya Pradesh,Bhopal
1634362200,2021-10-16 11:00,29.8,85.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.1,11.4,67,ENE,1006.0,29.71,0.0,0.0,35,17,29.4,84.9,29.8,85.7,29.4,84.9,12.5,54.5,0,0,0,0,10.0,6.0,8.2,13.2,Madhya Pradesh,Bhopal
1634365800,2021-10-16 12:00,31.4,88.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.6,12.2,85,E,1006.0,29.69,0.0,0.0,32,20,30.8,87.4,31.4,88.5,30.8,87.4,12.9,55.2,0,0,0,0,10.0,6.0,8.7,14.0,Madhya Pradesh,Bhopal
1634369400,2021-10-16 13:00,31.3,88.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.8,10.9,78,ENE,1005.0,29.67,0.0,0.0,33,29,30.8,87.4,31.3,88.3,30.8,87.4,13.0,55.5,0,0,0,0,10.0,6.0,7.8,12.5,Madhya Pradesh,Bhopal
1634373000,2021-10-16 14:00,31.2,88.2,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",6.0,9.6,70,ENE,1004.0,29.65,0.0,0.0,33,37,30.7,87.3,31.2,88.2,30.7,87.3,13.2,55.7,0,1,0,0,10.0,6.0,6.8,10.9,Madhya Pradesh,Bhopal
1634376600,2021-10-16 15:00,31.1,88.0,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",5.1,8.3,62,ENE,1003.0,29.63,0.0,0.0,34,46,30.7,87.3,31.1,88.0,30.7,87.3,13.3,55.9,0,0,0,0,10.0,6.0,5.8,9.4,Madhya Pradesh,Bhopal
1634380200,2021-10-16 16:00,29.9,85.8,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",4.5,7.3,68,ENE,1004.0,29.64,0.0,0.0,38,47,29.7,85.5,29.9,85.8,29.7,85.5,13.7,56.7,0,1,0,0,10.0,6.0,6.0,9.6,Madhya Pradesh,Bhopal
1634383800,2021-10-16 17:00,28.6,83.5,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",4.0,6.4,73,ENE,1004.0,29.65,0.0,0.0,41,47,28.7,83.7,28.6,83.5,28.7,83.7,14.1,57.4,0,1,0,0,10.0,6.0,6.1,9.8,Madhya Pradesh,Bhopal
1634387400,2021-10-16 18:00,27.4,81.3,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",3.4,5.4,79,E,1005.0,29.66,0.0,0.0,45,48,27.7,81.9,27.4,81.3,27.7,81.9,14.5,58.1,0,0,0,0,10.0,6.0,6.3,10.1,Madhya Pradesh,Bhopal
1634391000,2021-10-16 19:00,26.8,80.2,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",3.1,4.9,83,E,1005.0,29.68,0.0,0.0,47,47,27.2,81.0,26.8,80.2,27.2,81.0,14.6,58.2,0,1,0,0,10.0,6.0,5.9,9.5,Madhya Pradesh,Bhopal
1634394600,2021-10-16 20:00,26.1,79.0,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.8,4.4,87,E,1006.0,29.69,0.0,0.0,49,46,26.8,80.2,26.1,79.0,26.8,80.2,14.6,58.3,0,1,0,0,10.0,6.0,5.5,8.9,Madhya Pradesh,Bhopal
1634398200,2021-10-16 21:00,25.5,77.9,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.5,4.0,91,E,1006.0,29.71,0.0,0.0,51,45,26.3,79.3,25.5,77.9,26.3,79.3,14.7,58.5,0,0,0,0,10.0,6.0,5.1,8.3,Madhya Pradesh,Bhopal
1634401800,2021-10-16 22:00,24.8,76.6,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",3.4,5.5,72,ENE,1006.0,29.71,0.0,0.0,53,46,25.9,78.6,24.8,76.6,25.9,78.6,14.5,58.2,0,1,0,0,10.0,6.0,7.2,11.5,Madhya Pradesh,Bhopal
